date,season,season_year,venue,is_home,opponent,batter,batting_pos,runs,balls_faced,strike_rate,fours,sixes,dots,boundary_pct,dot_pct,runs_powerplay,runs_middle,runs_death,dismissal_kind,was_dismissed,avg_runs_last5,avg_sr_last5,mi_won,performance
2024-05-06,2024,2024,"Wankhede Stadium, Mumbai",1,Sunrisers Hyderabad,Naman Dhir,3,0,9,0.0,0,0,9,0.0,100.0,0,0,0,caught,1,15.25,128.57,True,low
2024-05-11,2024,2024,"Eden Gardens, Kolkata",0,Kolkata Knight Riders,Naman Dhir,8,17,6,283.33,1,2,2,50.0,33.33,0,17,0,caught,1,12.2,102.86,False,low
2024-05-17,2024,2024,"Wankhede Stadium, Mumbai",1,Lucknow Super Giants,Naman Dhir,7,62,28,221.43,4,5,6,32.14,21.43,0,5,57,0,0,11.6,119.52,False,high
2025-03-23,2025,2025,"MA Chidambaram Stadium, Chepauk, Chennai",0,Chennai Super Kings,Naman Dhir,7,17,12,141.67,1,0,1,8.33,8.33,0,11,6,bowled,1,18.0,120.95,False,low
2025-03-29,2025,2025,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,Naman Dhir,7,18,11,163.64,3,0,2,27.27,18.18,0,0,18,0,0,21.4,149.29,False,low
2025-04-04,2025,2025,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,Lucknow Super Giants,Naman Dhir,3,46,24,191.67,4,3,6,29.17,25.0,35,11,0,bowled,1,22.8,162.01,False,medium
2025-04-07,2025,2025,"Wankhede Stadium, Mumbai",1,Royal Challengers Bengaluru,Naman Dhir,7,11,6,183.33,1,1,3,33.33,50.0,0,0,11,caught,1,32.0,200.35,False,low
2025-04-13,2025,2025,"Arun Jaitley Stadium, Delhi",0,Delhi Capitals,Naman Dhir,6,38,17,223.53,4,2,2,35.29,11.76,0,1,37,0,0,30.8,180.35,True,medium
2025-04-17,2025,2025,"Wankhede Stadium, Mumbai",1,Sunrisers Hyderabad,Naman Dhir,7,0,3,0.0,0,0,3,0.0,100.0,0,0,0,lbw,1,26.0,180.77,True,low
2025-04-27,2025,2025,"Wankhede Stadium, Mumbai",1,Lucknow Super Giants,Naman Dhir,7,25,11,227.27,2,2,2,36.36,18.18,0,0,25,0,0,22.6,152.43,True,medium
2025-05-06,2025,2025,"Wankhede Stadium, Mumbai",1,Gujarat Titans,Naman Dhir,7,7,10,70.0,1,0,6,10.0,60.0,0,2,5,caught,1,24.0,165.16,False,low
2025-05-21,2025,2025,"Wankhede Stadium, Mumbai",1,Delhi Capitals,Naman Dhir,7,24,8,300.0,2,2,1,50.0,12.5,0,0,24,0,0,16.2,140.83,True,medium
2025-05-26,2025,2025,"Sawai Mansingh Stadium, Jaipur",0,Punjab Kings,Naman Dhir,7,20,12,166.67,0,2,4,16.67,33.33,0,0,20,caught,1,18.8,164.16,False,medium
2025-05-30,2025,2025,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,Gujarat Titans,Naman Dhir,6,9,6,150.0,0,1,2,16.67,33.33,0,0,9,caught,1,15.2,152.79,True,low
2025-06-01,2025,2025,"Narendra Modi Stadium, Ahmedabad",0,Punjab Kings,Naman Dhir,6,37,18,205.56,7,0,3,38.89,16.67,0,2,35,caught,1,17.0,182.79,False,medium
2026-03-29,2026,2026,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Naman Dhir,6,5,2,250.0,1,0,0,50.0,0.0,0,0,5,0,0,19.4,178.45,True,low
2026-04-04,2026,2026,"Arun Jaitley Stadium, Delhi",0,Delhi Capitals,Naman Dhir,6,28,21,133.33,2,1,5,14.29,23.81,0,18,10,caught,1,19.0,214.45,False,medium
2026-04-07,2026,2026,"Barsapara Cricket Stadium, Guwahati",0,Rajasthan Royals,Naman Dhir,6,25,13,192.31,3,1,4,30.77,30.77,15,10,0,caught,1,19.8,181.11,False,medium
2026-04-12,2026,2026,"Wankhede Stadium, Mumbai",1,Royal Challengers Bengaluru,Naman Dhir,7,1,2,50.0,0,0,1,0.0,50.0,0,1,0,caught,1,20.8,186.24,False,low
2026-04-16,2026,2026,"Wankhede Stadium, Mumbai",1,Punjab Kings,Naman Dhir,4,50,31,161.29,3,3,7,19.35,22.58,27,23,0,caught,1,19.2,166.24,False,high
2026-04-20,2026,2026,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,Naman Dhir,3,45,32,140.62,6,1,13,21.88,40.62,11,34,0,caught,1,21.8,157.39,True,medium
2026-04-23,2026,2026,"Wankhede Stadium, Mumbai",1,Chennai Super Kings,Naman Dhir,4,0,3,0.0,0,0,3,0.0,100.0,0,0,0,bowled,1,29.8,135.51,False,low
2026-04-29,2026,2026,"Wankhede Stadium, Mumbai",1,Sunrisers Hyderabad,Naman Dhir,4,22,17,129.41,3,0,4,17.65,23.53,0,22,0,caught,1,24.2,108.84,False,medium
2026-05-02,2026,2026,"MA Chidambaram Stadium, Chepauk, Chennai",0,Chennai Super Kings,Naman Dhir,3,57,37,154.05,4,3,11,18.92,29.73,19,27,11,caught,1,23.6,96.26,False,high
2026-05-04,2026,2026,"Wankhede Stadium, Mumbai",1,Lucknow Super Giants,Naman Dhir,5,23,12,191.67,3,1,3,33.33,25.0,0,0,23,0,0,34.8,117.07,True,medium
2026-05-10,2026,2026,"Shaheed Veer Narayan Singh International Stadium, Raipur",0,Royal Challengers Bengaluru,Naman Dhir,3,47,32,146.88,5,2,10,21.88,31.25,14,33,0,bowled,1,29.4,123.15,False,medium
2026-05-14,2026,2026,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0,Punjab Kings,Naman Dhir,3,9,6,150.0,0,1,2,16.67,33.33,0,9,0,caught,1,29.8,124.4,True,low
2026-05-20,2026,2026,"Eden Gardens, Kolkata",0,Kolkata Knight Riders,Naman Dhir,3,0,3,0.0,0,0,3,0.0,100.0,0,0,0,caught,1,31.6,154.4,False,low
2026-05-24,2026,2026,"Wankhede Stadium, Mumbai",1,Rajasthan Royals,Naman Dhir,2,6,5,120.0,1,0,2,20.0,40.0,6,0,0,bowled,1,27.2,128.52,False,low
2014-05-28,2014,2014,Brabourne Stadium,0,Chennai Super Kings,P Kumar,8,1,2,50.0,0,0,1,0.0,50.0,0,0,1,bowled,1,0.0,0.0,False,low
2015-04-14,2015,2015,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,PA Patel,2,16,11,145.45,2,0,4,18.18,36.36,16,0,0,caught,1,0.0,0.0,False,low
2015-04-17,2015,2015,Wankhede Stadium,1,Chennai Super Kings,PA Patel,2,0,1,0.0,0,0,1,0.0,100.0,0,0,0,lbw,1,16.0,145.45,False,low
2015-04-19,2015,2015,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,PA Patel,2,12,13,92.31,2,0,7,15.38,53.85,12,0,0,bowled,1,8.0,72.72,True,low
2015-04-23,2015,2015,Feroz Shah Kotla,0,Delhi Daredevils,PA Patel,2,28,19,147.37,4,1,10,26.32,52.63,28,0,0,caught,1,9.33,79.25,False,medium
2015-04-25,2015,2015,Wankhede Stadium,1,Sunrisers Hyderabad,PA Patel,2,17,17,100.0,3,0,9,17.65,52.94,17,0,0,caught,1,14.0,96.28,True,low
2015-05-01,2015,2015,Wankhede Stadium,1,Rajasthan Royals,PA Patel,2,23,14,164.29,5,0,6,35.71,42.86,23,0,0,caught and bowled,1,14.6,97.03,True,medium
2015-05-03,2015,2015,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,PA Patel,2,59,36,163.89,5,3,11,22.22,30.56,24,35,0,caught,1,16.0,100.79,True,high
2015-05-05,2015,2015,Wankhede Stadium,1,Delhi Daredevils,PA Patel,3,13,13,100.0,1,0,7,7.69,53.85,13,0,0,caught,1,27.8,133.57,True,low
2015-05-08,2015,2015,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,PA Patel,2,45,32,140.62,6,0,11,18.75,34.38,30,15,0,caught,1,28.0,135.11,True,medium
2015-05-10,2015,2015,Wankhede Stadium,1,Royal Challengers Bangalore,PA Patel,1,19,11,172.73,3,0,2,27.27,18.18,19,0,0,0,0,31.4,133.76,False,low
2015-05-14,2015,2015,Wankhede Stadium,1,Kolkata Knight Riders,PA Patel,2,21,14,150.0,3,0,4,21.43,28.57,21,0,0,caught,1,31.8,148.31,True,medium
2015-05-17,2015,2015,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,PA Patel,2,51,37,137.84,9,0,13,24.32,35.14,16,35,0,0,0,31.4,145.45,True,high
2015-05-19,2015,2015,Wankhede Stadium,1,Chennai Super Kings,PA Patel,2,35,25,140.0,4,1,8,20.0,32.0,12,23,0,caught,1,29.8,140.24,True,medium
2015-05-24,2015,2015,Eden Gardens,0,Chennai Super Kings,PA Patel,2,0,3,0.0,0,0,3,0.0,100.0,0,0,0,run out,1,34.2,148.24,True,low
2016-04-13,2016,2016,Eden Gardens,0,Kolkata Knight Riders,PA Patel,2,23,20,115.0,4,0,10,20.0,50.0,23,0,0,run out,1,25.2,120.11,True,medium
2016-04-16,2016,2016,Wankhede Stadium,1,Gujarat Lions,PA Patel,3,34,29,117.24,2,2,13,13.79,44.83,9,25,0,caught,1,26.0,108.57,False,medium
2016-04-18,2016,2016,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,PA Patel,3,10,12,83.33,2,0,8,16.67,66.67,10,0,0,bowled,1,28.6,102.02,False,low
2016-04-20,2016,2016,Wankhede Stadium,1,Royal Challengers Bangalore,PA Patel,2,5,6,83.33,1,0,4,16.67,66.67,5,0,0,caught,1,20.4,91.11,True,low
2016-04-23,2016,2016,Feroz Shah Kotla,0,Delhi Daredevils,PA Patel,2,1,4,25.0,0,0,3,0.0,75.0,1,0,0,run out,1,14.4,79.78,False,low
2016-04-25,2016,2016,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,PA Patel,3,81,58,139.66,10,2,20,20.69,34.48,23,47,11,caught,1,14.6,84.78,True,high
2016-04-28,2016,2016,Wankhede Stadium,1,Kolkata Knight Riders,PA Patel,2,1,2,50.0,0,0,1,0.0,50.0,1,0,0,caught,1,26.2,89.71,True,low
2016-05-01,2016,2016,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiants,PA Patel,2,21,15,140.0,4,0,8,26.67,53.33,21,0,0,caught,1,19.6,76.26,True,medium
2016-05-08,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Sunrisers Hyderabad,PA Patel,2,0,4,0.0,0,0,4,0.0,100.0,0,0,0,lbw,1,21.8,87.6,False,low
2016-05-11,2016,2016,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,PA Patel,2,1,2,50.0,0,0,1,0.0,50.0,1,0,0,caught,1,20.8,70.93,True,low
2017-04-06,2017,2017,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,PA Patel,1,19,14,135.71,4,0,7,28.57,50.0,19,0,0,bowled,1,20.8,75.93,False,low
2017-04-09,2017,2017,Wankhede Stadium,1,Kolkata Knight Riders,PA Patel,1,30,27,111.11,3,1,14,14.81,51.85,24,6,0,lbw,1,8.4,75.14,True,medium
2017-04-12,2017,2017,Wankhede Stadium,1,Sunrisers Hyderabad,PA Patel,1,39,24,162.5,7,0,8,29.17,33.33,34,5,0,caught,1,14.2,87.36,True,medium
2017-04-14,2017,2017,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,PA Patel,1,3,8,37.5,0,0,5,0.0,62.5,3,0,0,caught,1,17.8,91.86,True,low
2017-04-16,2017,2017,Wankhede Stadium,1,Gujarat Lions,PA Patel,1,0,2,0.0,0,0,2,0.0,100.0,0,0,0,caught,1,18.4,99.36,True,low
2017-04-20,2017,2017,Holkar Cricket Stadium,0,Kings XI Punjab,PA Patel,1,37,18,205.56,4,2,3,33.33,16.67,37,0,0,caught,1,18.2,89.36,True,medium
2017-04-22,2017,2017,Wankhede Stadium,1,Delhi Daredevils,PA Patel,1,8,11,72.73,1,0,6,9.09,54.55,8,0,0,bowled,1,21.8,103.33,True,low
2017-04-24,2017,2017,Wankhede Stadium,1,Rising Pune Supergiant,PA Patel,1,33,27,122.22,4,0,8,14.81,29.63,25,8,0,bowled,1,17.4,95.66,False,medium
2017-04-29,2017,2017,Saurashtra Cricket Association Stadium,0,Gujarat Lions,PA Patel,1,70,44,159.09,9,1,12,22.73,27.27,43,27,0,run out,1,16.2,87.6,False,high
2017-05-01,2017,2017,Wankhede Stadium,1,Royal Challengers Bangalore,PA Patel,1,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,29.6,111.92,True,low
2017-05-06,2017,2017,Feroz Shah Kotla,0,Delhi Daredevils,PA Patel,2,25,22,113.64,3,0,7,13.64,31.82,20,5,0,stumped,1,29.6,111.92,True,medium
2017-05-08,2017,2017,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,PA Patel,2,23,17,135.29,1,1,5,11.76,29.41,23,0,0,caught,1,27.2,93.54,False,medium
2017-05-11,2017,2017,Wankhede Stadium,1,Kings XI Punjab,PA Patel,2,38,23,165.22,7,0,8,30.43,34.78,21,17,0,caught,1,30.2,106.05,False,medium
2017-05-16,2017,2017,Wankhede Stadium,1,Rising Pune Supergiant,PA Patel,2,52,40,130.0,3,3,14,15.0,35.0,33,19,0,run out,1,31.2,114.65,False,high
2017-05-19,2017,2017,M Chinnaswamy Stadium,0,Kolkata Knight Riders,PA Patel,2,14,9,155.56,3,0,4,33.33,44.44,14,0,0,caught,1,27.6,108.83,True,low
2017-05-21,2017,2017,"Rajiv Gandhi International Stadium, Uppal",0,Rising Pune Supergiant,PA Patel,2,4,6,66.67,0,0,3,0.0,50.0,4,0,0,caught,1,30.4,139.94,True,low
2018-04-12,2018,2018,Rajiv Gandhi International Stadium,0,Sunrisers Hyderabad,PJ Sangwan,8,0,4,0.0,0,0,4,0.0,100.0,0,0,0,lbw,1,0.0,0.0,False,low
2021-10-08,2021,2021,"Zayed Cricket Stadium, Abu Dhabi",0,Sunrisers Hyderabad,PP Chawla,9,0,2,0.0,0,0,2,0.0,100.0,0,0,0,caught,1,0.0,0.0,True,low
2023-04-08,2023,2023,"Wankhede Stadium, Mumbai",1,Chennai Super Kings,PP Chawla,10,5,6,83.33,0,0,1,0.0,16.67,0,0,5,0,0,0.0,0.0,False,low
2023-04-25,2023,2023,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,PP Chawla,8,18,12,150.0,1,1,4,16.67,33.33,0,8,10,run out,1,2.5,41.66,False,low
2023-05-06,2023,2023,"MA Chidambaram Stadium, Chepauk, Chennai",0,Chennai Super Kings,PP Chawla,10,2,2,100.0,0,0,1,0.0,50.0,0,0,2,0,0,7.67,77.78,False,low
2023-05-26,2023,2023,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,PP Chawla,9,0,2,0.0,0,0,2,0.0,100.0,0,0,0,caught,1,6.25,83.33,False,low
2024-03-24,2024,2024,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,PP Chawla,9,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,5.0,66.67,False,low
2024-04-01,2024,2024,"Wankhede Stadium, Mumbai",1,Rajasthan Royals,PP Chawla,7,3,6,50.0,0,0,3,0.0,50.0,0,3,0,caught,1,5.0,66.67,False,low
2024-04-22,2024,2024,"Sawai Mansingh Stadium, Jaipur",0,Rajasthan Royals,PP Chawla,10,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,4.6,60.0,False,low
2024-04-27,2024,2024,"Arun Jaitley Stadium, Delhi",0,Delhi Capitals,PP Chawla,9,10,4,250.0,1,1,2,50.0,50.0,0,0,10,caught,1,1.2,50.0,False,low
2024-05-03,2024,2024,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,PP Chawla,10,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,2.8,80.0,False,low
2024-05-11,2024,2024,"Eden Gardens, Kolkata",0,Kolkata Knight Riders,PP Chawla,10,1,2,50.0,0,0,1,0.0,50.0,0,0,1,0,0,2.8,80.0,False,low
2012-04-06,2012,2012,Wankhede Stadium,1,Pune Warriors,PP Ojha,10,0,1,0.0,0,0,1,0.0,100.0,0,0,0,0,0,0.0,0.0,False,low
2012-04-16,2012,2012,Wankhede Stadium,1,Delhi Daredevils,PP Ojha,10,3,12,25.0,0,0,9,0.0,75.0,0,0,3,bowled,1,0.0,0.0,False,low
2012-05-03,2012,2012,Subrata Roy Sahara Stadium,0,Pune Warriors,PP Ojha,10,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,1.5,12.5,True,low
2013-04-17,2013,2013,Sawai Mansingh Stadium,0,Rajasthan Royals,PP Ojha,11,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,1.33,41.67,False,low
2013-05-21,2013,2013,Feroz Shah Kotla,0,Chennai Super Kings,PP Ojha,10,0,2,0.0,0,0,2,0.0,100.0,0,0,0,caught,1,1.25,56.25,False,low
2013-05-26,2013,2013,Eden Gardens,0,Chennai Super Kings,PP Ojha,11,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,45.0,True,low
2014-04-19,2014,2014,Dubai International Cricket Stadium,0,Royal Challengers Bangalore,PP Ojha,10,1,5,20.0,0,0,4,0.0,80.0,0,0,1,run out,1,1.2,65.0,False,low
2014-05-23,2014,2014,Wankhede Stadium,1,Delhi Daredevils,PP Ojha,10,2,2,100.0,0,0,0,0.0,0.0,0,0,2,0,0,0.8,64.0,True,low
2014-05-28,2014,2014,Brabourne Stadium,0,Chennai Super Kings,PP Ojha,10,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,64.0,False,low
2008-04-20,2007/08,2007,Wankhede Stadium,1,Royal Challengers Bangalore,PR Shah,5,19,23,82.61,2,0,11,8.7,47.83,0,19,0,caught,1,0.0,0.0,False,low
2008-05-18,2007/08,2007,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,PR Shah,7,10,6,166.67,2,0,2,33.33,33.33,0,0,10,bowled,1,19.0,82.61,True,low
2008-05-21,2007/08,2007,Wankhede Stadium,1,Kings XI Punjab,PR Shah,7,5,5,100.0,0,0,2,0.0,40.0,0,0,5,caught,1,14.5,124.64,False,low
2008-05-24,2007/08,2007,Feroz Shah Kotla,0,Delhi Daredevils,PR Shah,8,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,11.33,116.43,False,low
2009-04-25,2009,2009,Kingsmead,0,Deccan Chargers,PR Shah,9,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,8.5,87.32,False,low
2009-05-06,2009,2009,SuperSport Park,0,Deccan Chargers,PR Shah,4,29,19,152.63,3,2,10,26.32,52.63,20,9,0,caught,1,7.0,89.86,False,medium
2009-05-08,2009,2009,Buffalo Park,0,Delhi Daredevils,PR Shah,3,11,20,55.0,0,0,11,0.0,55.0,10,1,0,caught,1,9.0,103.86,False,low
2009-05-21,2009,2009,SuperSport Park,0,Delhi Daredevils,PR Shah,7,12,11,109.09,1,0,4,9.09,36.36,0,1,11,caught and bowled,1,9.2,81.53,False,low
2025-03-23,2025,2025,"MA Chidambaram Stadium, Chepauk, Chennai",0,Chennai Super Kings,PVSN Raju,11,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,0.0,0.0,False,low
2019-03-24,2019,2019,Wankhede Stadium,1,Delhi Capitals,Q de Kock,2,27,16,168.75,4,1,6,31.25,37.5,27,0,0,caught,1,0.0,0.0,False,medium
2019-03-28,2019,2019,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Q de Kock,1,23,20,115.0,2,1,9,15.0,45.0,21,2,0,bowled,1,27.0,168.75,True,medium
2019-03-30,2019,2019,Punjab Cricket Association IS Bindra Stadium,0,Kings XI Punjab,Q de Kock,2,60,39,153.85,6,2,9,20.51,23.08,19,41,0,lbw,1,25.0,141.88,False,high
2019-04-03,2019,2019,Wankhede Stadium,1,Chennai Super Kings,Q de Kock,1,4,7,57.14,1,0,6,14.29,85.71,4,0,0,caught,1,36.67,145.87,True,low
2019-04-06,2019,2019,Rajiv Gandhi International Stadium,0,Sunrisers Hyderabad,Q de Kock,2,19,18,105.56,1,1,8,11.11,44.44,11,8,0,caught,1,28.5,123.68,True,low
2019-04-10,2019,2019,Wankhede Stadium,1,Kings XI Punjab,Q de Kock,1,24,23,104.35,2,0,6,8.7,26.09,16,8,0,caught,1,26.6,120.06,True,medium
2019-04-13,2019,2019,Wankhede Stadium,1,Rajasthan Royals,Q de Kock,2,81,52,155.77,6,4,15,19.23,28.85,31,29,21,caught,1,26.0,107.18,False,high
2019-04-15,2019,2019,Wankhede Stadium,1,Royal Challengers Bangalore,Q de Kock,1,40,26,153.85,5,2,13,26.92,50.0,39,1,0,lbw,1,37.6,115.33,True,medium
2019-04-18,2019,2019,Arun Jaitley Stadium,0,Delhi Capitals,Q de Kock,2,35,27,129.63,2,2,9,14.81,33.33,25,10,0,0,0,33.6,115.33,True,medium
2019-04-20,2019,2019,Sawai Mansingh Stadium,0,Rajasthan Royals,Q de Kock,1,65,47,138.3,6,2,15,17.02,31.91,33,32,0,caught,1,39.8,129.83,False,high
2019-04-26,2019,2019,MA Chidambaram Stadium,0,Chennai Super Kings,Q de Kock,2,15,9,166.67,1,1,4,22.22,44.44,15,0,0,caught,1,49.0,136.38,True,low
2019-04-28,2019,2019,Eden Gardens,0,Kolkata Knight Riders,Q de Kock,1,0,4,0.0,0,0,4,0.0,100.0,0,0,0,caught,1,47.2,148.84,False,low
2019-05-02,2019,2019,Wankhede Stadium,1,Sunrisers Hyderabad,Q de Kock,2,69,58,118.97,6,2,20,13.79,34.48,11,34,24,0,0,31.0,117.69,False,high
2019-05-05,2019,2019,Wankhede Stadium,1,Kolkata Knight Riders,Q de Kock,1,30,23,130.43,1,3,12,17.39,52.17,30,0,0,caught,1,36.8,110.71,True,medium
2019-05-07,2019,2019,MA Chidambaram Stadium,0,Chennai Super Kings,Q de Kock,3,8,12,66.67,2,0,10,16.67,83.33,8,0,0,caught,1,35.8,110.87,True,low
2019-05-12,2019,2019,Rajiv Gandhi International Stadium,0,Chennai Super Kings,Q de Kock,1,29,17,170.59,0,4,8,23.53,47.06,29,0,0,caught,1,24.4,96.55,True,medium
2020-09-19,2020/21,2020,Sheikh Zayed Stadium,0,Chennai Super Kings,Q de Kock,2,33,20,165.0,5,0,5,25.0,25.0,33,0,0,caught,1,27.2,97.33,False,medium
2020-09-23,2020/21,2020,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Q de Kock,1,1,3,33.33,0,0,2,0.0,66.67,1,0,0,caught,1,33.8,130.33,True,low
2020-09-28,2020/21,2020,Dubai International Cricket Stadium,0,Royal Challengers Bangalore,Q de Kock,2,14,15,93.33,1,0,7,6.67,46.67,11,3,0,caught,1,20.2,113.2,False,low
2020-10-01,2020/21,2020,Sheikh Zayed Stadium,0,Kings XI Punjab,Q de Kock,1,0,5,0.0,0,0,5,0.0,100.0,0,0,0,bowled,1,17.0,105.78,True,low
2020-10-04,2020/21,2020,Sharjah Cricket Stadium,0,Sunrisers Hyderabad,Q de Kock,3,67,39,171.79,4,4,9,20.51,23.08,13,54,0,caught and bowled,1,15.4,92.45,True,high
2020-10-06,2020/21,2020,Sheikh Zayed Stadium,0,Rajasthan Royals,Q de Kock,1,23,15,153.33,3,1,6,26.67,40.0,23,0,0,caught,1,23.0,92.69,True,medium
2020-10-11,2020/21,2020,Sheikh Zayed Stadium,0,Delhi Capitals,Q de Kock,2,53,36,147.22,4,3,13,19.44,36.11,38,15,0,caught,1,21.0,90.36,True,high
2020-10-16,2020/21,2020,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Q de Kock,2,78,44,177.27,9,3,11,27.27,25.0,27,48,3,0,0,31.4,113.13,True,high
2020-10-18,2020/21,2020,Dubai International Cricket Stadium,0,Kings XI Punjab,Q de Kock,1,3,3,100.0,0,0,0,0.0,0.0,27,26,3,run out,1,44.2,129.92,False,low
2020-10-18,2020/21,2020,Dubai International Cricket Stadium,0,Kings XI Punjab,Q de Kock,2,53,43,123.26,3,3,18,13.95,41.86,27,26,3,run out,1,44.8,149.92,False,high
2020-10-23,2020/21,2020,Sharjah Cricket Stadium,0,Chennai Super Kings,Q de Kock,1,46,37,124.32,5,2,16,18.92,43.24,16,30,0,0,0,42.0,140.22,True,medium
2020-10-25,2020/21,2020,Sheikh Zayed Stadium,0,Rajasthan Royals,Q de Kock,2,6,4,150.0,0,1,3,25.0,75.0,6,0,0,bowled,1,46.6,134.41,False,low
2020-10-28,2020/21,2020,Sheikh Zayed Stadium,0,Royal Challengers Bangalore,Q de Kock,1,18,19,94.74,0,1,10,5.26,52.63,18,0,0,caught,1,37.2,134.97,True,low
2020-10-31,2020/21,2020,Dubai International Cricket Stadium,0,Delhi Capitals,Q de Kock,2,26,28,92.86,2,0,12,7.14,42.86,16,10,0,bowled,1,25.2,118.46,True,medium
2020-11-03,2020/21,2020,Sharjah Cricket Stadium,0,Sunrisers Hyderabad,Q de Kock,2,25,13,192.31,2,2,5,30.77,38.46,25,0,0,bowled,1,29.8,117.04,False,medium
2020-11-05,2020/21,2020,Dubai International Cricket Stadium,0,Delhi Capitals,Q de Kock,1,40,25,160.0,5,1,7,24.0,28.0,38,2,0,caught,1,24.2,130.85,True,medium
2020-11-10,2020/21,2020,Dubai International Cricket Stadium,0,Delhi Capitals,Q de Kock,2,20,12,166.67,3,1,6,33.33,50.0,20,0,0,caught,1,23.0,137.98,True,medium
2021-04-13,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Kolkata Knight Riders,Q de Kock,2,2,6,33.33,0,0,5,0.0,83.33,2,0,0,caught,1,25.8,141.32,True,low
2021-04-17,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Sunrisers Hyderabad,Q de Kock,1,40,39,102.56,5,0,16,12.82,41.03,16,24,0,caught,1,22.6,129.03,True,medium
2021-04-20,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Delhi Capitals,Q de Kock,2,2,4,50.0,0,0,2,0.0,50.0,2,0,0,caught,1,25.4,130.97,False,low
2021-04-23,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Punjab Kings,Q de Kock,1,3,5,60.0,0,0,2,0.0,40.0,3,0,0,caught,1,20.8,102.51,False,low
2021-04-29,2021,2021,"Arun Jaitley Stadium, Delhi",0,Rajasthan Royals,Q de Kock,2,70,50,140.0,6,2,12,16.0,24.0,29,33,8,0,0,13.4,82.51,True,high
2021-05-01,2021,2021,"Arun Jaitley Stadium, Delhi",0,Chennai Super Kings,Q de Kock,1,38,28,135.71,4,1,8,17.86,28.57,25,13,0,caught and bowled,1,23.4,77.18,True,medium
2021-09-19,2021,2021,Dubai International Cricket Stadium,0,Chennai Super Kings,Q de Kock,1,17,12,141.67,3,0,6,25.0,50.0,17,0,0,lbw,1,30.6,97.65,False,low
2021-09-23,2021,2021,"Zayed Cricket Stadium, Abu Dhabi",0,Kolkata Knight Riders,Q de Kock,2,55,42,130.95,4,3,15,16.67,35.71,27,28,0,caught,1,26.0,105.48,False,high
2021-09-26,2021,2021,Dubai International Cricket Stadium,0,Royal Challengers Bangalore,Q de Kock,2,24,23,104.35,4,0,13,17.39,56.52,24,0,0,caught,1,36.6,121.67,False,medium
2021-09-28,2021,2021,"Zayed Cricket Stadium, Abu Dhabi",0,Punjab Kings,Q de Kock,2,27,29,93.1,2,0,11,6.9,37.93,11,16,0,bowled,1,40.8,130.54,True,medium
2021-10-02,2021,2021,Sharjah Cricket Stadium,0,Delhi Capitals,Q de Kock,2,19,18,105.56,1,1,9,11.11,50.0,17,2,0,caught,1,32.2,121.16,False,low
